Nom_client,Prénom,RIB,Numéro de compte,CIN,Solde,Consultation opérations,Agence,Date,VL,Nombre dactions
روشي,سعيد,85812709660873941852,83368600330,35681984,40325.428,rachat,BEN AROUS,2015-06-11,106.964,377
روشي,سعيد,85812709660873941852,83368600330,35681984,0.0,rachat,BEN AROUS,2024-09-20,105.395,0
روشي,سعيد,85812709660873941852,83368600330,35681984,87065.244,souscription,BEN AROUS,2017-01-08,102.914,846
زَلَطَ,حَمَاد,39427649242940593371,66476515108,76801243,75156.4,souscription,LES BERGES DU LAC,2018-03-03,103.664,725
زَلَطَ,حَمَاد,39427649242940593371,66476515108,76801243,78518.95,rachat,LES BERGES DU LAC,2023-09-02,108.302,725
زَلَطَ,حَمَاد,39427649242940593371,66476515108,76801243,84473.46,souscription,LES BERGES DU LAC,2018-10-19,105.46,801
زَلَطَ,حَمَاد,39427649242940593371,66476515108,76801243,73791.36,rachat,LES BERGES DU LAC,2016-10-20,106.944,690
سلمان,ناصر,43670420256732485851,66073452494,29391841,32716.385,souscription,MOKNINE,2016-10-20,110.903,295
سلمان,ناصر,43670420256732485851,66073452494,29391841,1263.048,souscription,MOKNINE,2015-05-04,105.254,12
سلمان,ناصر,43670420256732485851,66073452494,29391841,78240.75,souscription,MOKNINE,2015-06-03,104.321,750
سلمان,ناصر,43670420256732485851,66073452494,29391841,47381.175,souscription,MOKNINE,2019-08-14,101.895,465
سلمان,ناصر,43670420256732485851,66073452494,29391841,30030.674,souscription,MOKNINE,2014-10-03,109.601,274
سلماني,أبو,21808877079260094476,99995043368,60691585,104933.328,souscription,BEN AROUS,2025-08-20,108.852,964
سلماني,أبو,21808877079260094476,99995043368,60691585,46273.491,souscription,BEN AROUS,2016-12-07,103.059,449
سلماني,أبو,21808877079260094476,99995043368,60691585,42074.332,souscription,BEN AROUS,2019-11-13,108.439,388
سلماني,أبو,21808877079260094476,99995043368,60691585,26244.498,rachat,BEN AROUS,2016-03-09,110.271,238
سلماني,أبو,21808877079260094476,99995043368,60691585,85394.25,souscription,BEN AROUS,2024-12-24,105.425,810
سليم,عمر,77186337354291898092,47689086004,64435699,29622.138,souscription,SOUSSE,2020-08-09,108.506,273
سليم,عمر,77186337354291898092,47689086004,64435699,81604.26,souscription,SOUSSE,2020-04-01,105.705,772
سليم,عمر,77186337354291898092,47689086004,64435699,39720.912,rachat,SOUSSE,2017-12-31,109.424,363
سليم,عمر,77186337354291898092,47689086004,64435699,74944.98,rachat,SOUSSE,2021-05-13,109.89,682
سليم,عمر,77186337354291898092,47689086004,64435699,24711.064,souscription,SOUSSE,2025-08-21,103.828,238
سليمان,عبد العزيز,62576958800079621326,78676930266,41717623,55351.456,souscription,SFAX II,2024-07-19,101.749,544
سليمان,عبد العزيز,62576958800079621326,78676930266,41717623,72830.898,souscription,SFAX II,2015-02-22,107.262,679
سليمان,عبد العزيز,62576958800079621326,78676930266,41717623,32215.68,souscription,SFAX II,2016-12-20,105.28,306
سليمان,عبد العزيز,62576958800079621326,78676930266,41717623,3985.956,rachat,SFAX II,2017-03-30,102.204,39
سويل,رياض,89483912055024292924,83886724265,88052373,74173.404,souscription,BEJA,2014-09-22,107.187,692
سويل,رياض,89483912055024292924,83886724265,88052373,50804.742,souscription,BEJA,2017-01-08,107.183,474
سويل,رياض,89483912055024292924,83886724265,88052373,55627.46,souscription,BEJA,2015-03-06,108.86,511
سويل,رياض,89483912055024292924,83886724265,88052373,67996.404,rachat,BEJA,2021-07-14,103.338,658
سويل,رياض,89483912055024292924,83886724265,88052373,66081.0,souscription,BEJA,2017-04-07,110.135,600
سيد,سعد,09950141905777520149,77363000159,13047066,84772.8,souscription,EL MENZAH 4,2024-12-26,100.8,841
سيد,سعد,09950141905777520149,77363000159,13047066,90995.373,souscription,EL MENZAH 4,2016-03-09,102.357,889
سيد,سعد,09950141905777520149,77363000159,13047066,85038.525,rachat,EL MENZAH 4,2014-07-27,103.077,825
سيد,سعد,09950141905777520149,77363000159,13047066,49684.587,rachat,EL MENZAH 4,2024-03-24,109.679,453
سيد,سَمِيّ,01099336988490051783,20154003355,93224274,0.0,rachat,SOUSSE SAHLOUL,2019-05-29,105.183,0
سيد,سَمِيّ,01099336988490051783,20154003355,93224274,42073.83,souscription,SOUSSE SAHLOUL,2019-12-05,103.886,405
سيد,سَمِيّ,01099336988490051783,20154003355,93224274,73404.73,souscription,SOUSSE SAHLOUL,2017-05-04,102.235,718
سيد,سَمِيّ,01099336988490051783,20154003355,93224274,21331.904,rachat,SOUSSE SAHLOUL,2025-06-02,110.528,193
سيد,سَمِيّ,01099336988490051783,20154003355,93224274,61744.424,rachat,SOUSSE SAHLOUL,2023-08-22,100.072,617
سيدي,أبو العباس,39125778617672698295,55954212822,66426661,3549.736,souscription,JENDOUBA,2015-08-06,104.404,34
سيدي,أبو العباس,39125778617672698295,55954212822,66426661,82794.32,souscription,JENDOUBA,2018-04-10,105.605,784
سيدي,أبو العباس,39125778617672698295,55954212822,66426661,28197.62,souscription,JENDOUBA,2024-04-03,105.215,268
سيدي,أبو العباس,39125778617672698295,55954212822,66426661,60947.622,souscription,JENDOUBA,2014-03-23,101.074,603
سيدي,أبو العباس,39125778617672698295,55954212822,66426661,78391.044,rachat,JENDOUBA,2023-01-30,109.332,717
سيدي,مروان,22549802257225759230,62409430607,73664093,29363.814,souscription,L'AOUINA,2018-06-27,104.127,282
سيدي,مروان,22549802257225759230,62409430607,73664093,5378.984,souscription,L'AOUINA,2015-04-15,103.442,52
سيدي,مروان,22549802257225759230,62409430607,73664093,92228.34,souscription,L'AOUINA,2018-09-21,100.796,915
سيدي,مروان,22549802257225759230,62409430607,73664093,22968.45,souscription,L'AOUINA,2014-02-16,106.83,215
سيدي,مروان,46067785512337093302,71786057414,8788520,0.0,rachat,MEGRINE,2015-04-28,105.198,0
سيدي,مروان,46067785512337093302,71786057414,8788520,0.0,rachat,MEGRINE,2023-01-28,101.648,0
سيدي,مروان,46067785512337093302,71786057414,8788520,92369.388,souscription,MEGRINE,2014-12-10,110.226,838
سيدي,مروان,46067785512337093302,71786057414,8788520,2303.406,rachat,MEGRINE,2018-08-07,109.686,21
عابد,ابراهيم,72214225713600966003,16567307722,37782080,0.0,rachat,SFAX,2025-05-11,104.165,0
عابد,ابراهيم,72214225713600966003,16567307722,37782080,0.0,rachat,SFAX,2021-10-09,104.786,0
عابد,ابراهيم,72214225713600966003,16567307722,37782080,8286.812,souscription,SFAX,2020-09-01,109.037,76
عابد,ابراهيم,72214225713600966003,16567307722,37782080,60310.314,souscription,SFAX,2021-04-29,108.083,558
عاشور,نجيب,96197329712290510153,28499194402,16980268,14458.84,souscription,MONASTIR,2025-11-26,106.315,136
عاشور,نجيب,96197329712290510153,28499194402,16980268,4161.0,rachat,MONASTIR,2018-01-20,104.025,40
عاشور,نجيب,96197329712290510153,28499194402,16980268,9646.368,rachat,MONASTIR,2020-01-01,100.483,96
عاشور,نجيب,96197329712290510153,28499194402,16980268,0.0,rachat,MONASTIR,2024-09-10,101.777,0
عاشور,نجيب,96197329712290510153,28499194402,16980268,0.0,rachat,MONASTIR,2024-12-15,104.048,0
عامر,بلال,07274064557818989960,70621178225,76981451,23204.036,souscription,BARDO,2014-08-05,109.453,212
عامر,بلال,07274064557818989960,70621178225,76981451,14681.605,souscription,BARDO,2021-02-04,107.165,137
عامر,بلال,07274064557818989960,70621178225,76981451,11231.22,rachat,BARDO,2021-06-28,102.102,110
عامر,بلال,07274064557818989960,70621178225,76981451,87469.69,souscription,BARDO,2025-06-16,108.658,805
عامر,بلال,07274064557818989960,70621178225,76981451,55313.393,rachat,BARDO,2022-01-13,104.959,527
عايش,عمر,54429916055211846463,15745975888,60288455,67364.528,souscription,NABEUL,2019-10-22,109.358,616
عايش,عمر,54429916055211846463,15745975888,60288455,63447.8,rachat,NABEUL,2020-06-12,110.344,575
عايش,عمر,54429916055211846463,15745975888,60288455,76376.358,souscription,NABEUL,2018-07-03,103.491,738
عايش,عمر,54429916055211846463,15745975888,60288455,51458.517,souscription,NABEUL,2019-12-15,100.309,513
عايش,عمر,54429916055211846463,15745975888,60288455,44152.265,souscription,NABEUL,2014-04-09,106.391,415
عبد الجليل,عبد العزيز,95244478855835306958,91990858510,82806369,0.0,rachat,SOUSSE SAHLOUL,2016-08-22,101.139,0
عبد الجليل,عبد العزيز,95244478855835306958,91990858510,82806369,0.0,rachat,SOUSSE SAHLOUL,2020-02-20,102.525,0
عبد الجليل,عبد العزيز,95244478855835306958,91990858510,82806369,76553.617,souscription,SOUSSE SAHLOUL,2017-07-22,106.177,721
عبد الجليل,عبد العزيز,95244478855835306958,91990858510,82806369,65300.264,rachat,SOUSSE SAHLOUL,2014-08-13,103.816,629
عبد الجليل,عبد العزيز,95244478855835306958,91990858510,82806369,9912.724,rachat,SOUSSE SAHLOUL,2014-11-10,107.747,92
عبود,سلطان,61342841286183819341,26443043971,11279828,64434.339,souscription,LES BERGES DU LAC,2019-12-18,103.759,621
عبود,سلطان,61342841286183819341,26443043971,11279828,61091.21,souscription,LES BERGES DU LAC,2022-06-29,107.935,566
عبود,سلطان,61342841286183819341,26443043971,11279828,5336.786,rachat,LES BERGES DU LAC,2020-11-07,108.914,49
عبود,سلطان,61342841286183819341,26443043971,11279828,101983.0,souscription,LES BERGES DU LAC,2015-02-28,107.125,952
عبود,سلطان,61342841286183819341,26443043971,11279828,31008.768,souscription,LES BERGES DU LAC,2022-01-26,105.472,294
عبيد,Ahmed,50684432847849818355,36818253085,10256044,1545.705,souscription,BOUMHEL,2022-07-06,103.047,15
عبيد,إبراهيم,31652554390951279526,95838854242,28462302,94971.462,souscription,HRAIRIA,2023-05-16,108.663,874
عبيد,إبراهيم,31652554390951279526,95838854242,28462302,67247.04,souscription,HRAIRIA,2014-04-14,100.07,672
عبيد,إبراهيم,31652554390951279526,95838854242,28462302,103226.487,souscription,HRAIRIA,2021-09-28,110.877,931
عبيد,إبراهيم,31652554390951279526,95838854242,28462302,93985.749,souscription,HRAIRIA,2021-07-17,101.387,927
عبيد,إبراهيم,31652554390951279526,95838854242,28462302,71634.42,souscription,HRAIRIA,2015-01-11,100.188,715
عثمان,عبدالعزيز,62767656460084424288,97119975320,73106133,0.0,rachat,EL MENZAH 4,2017-08-06,102.324,0
عثمان,عبدالعزيز,62767656460084424288,97119975320,73106133,83169.9,souscription,EL MENZAH 4,2025-06-04,102.3,813
عثمان,عبدالعزيز,62767656460084424288,97119975320,73106133,40275.686,rachat,EL MENZAH 4,2025-07-28,107.689,374
عثمان,عبدالعزيز,62767656460084424288,97119975320,73106133,48495.452,rachat,EL MENZAH 4,2022-01-12,110.468,439
عثمان,عبدالعزيز,62767656460084424288,97119975320,73106133,47608.396,souscription,EL MENZAH 4,2024-11-14,100.652,473
عربي,سلمان,15194455519257001583,68721966843,38200884,16246.05,souscription,SFAX,2018-06-17,108.307,150
عربي,سلمان,15194455519257001583,68721966843,38200884,16082.7,rachat,SFAX,2024-07-12,107.218,150
عربي,سلمان,15194455519257001583,68721966843,38200884,80394.323,souscription,SFAX,2015-01-19,105.643,761
عربي,سلمان,15194455519257001583,68721966843,38200884,31498.753,rachat,SFAX,2018-05-12,105.347,299
عربي,سلمان,15194455519257001583,68721966843,38200884,15598.044,rachat,SFAX,2025-09-04,101.948,153
عربية,سامي,96908769644407038843,49302311109,23043729,34602.15,souscription,NABEUL,2025-05-11,104.855,330
عربية,سامي,96908769644407038843,49302311109,23043729,36089.79,rachat,NABEUL,2022-10-20,109.363,330
عربية,سامي,96908769644407038843,49302311109,23043729,18134.025,souscription,NABEUL,2025-03-15,103.623,175
عربية,سامي,96908769644407038843,49302311109,23043729,62550.0,souscription,NABEUL,2022-03-22,104.25,600
عربية,سامي,96908769644407038843,49302311109,23043729,72228.763,souscription,NABEUL,2022-07-25,108.289,667
عرفان,فاتح,92825053783995036079,46868399357,50457343,85204.56,souscription,ARIANA,2018-02-10,103.908,820
عرفان,فاتح,92825053783995036079,46868399357,50457343,90964.337,souscription,ARIANA,2024-05-23,110.797,821
عرفان,فاتح,92825053783995036079,46868399357,50457343,96956.013,souscription,ARIANA,2023-05-28,107.371,903
عرفان,فاتح,92825053783995036079,46868399357,50457343,7274.096,rachat,ARIANA,2016-12-29,106.972,68
عرفان,فاتح,92825053783995036079,46868399357,50457343,1686.624,souscription,ARIANA,2025-02-15,105.414,16
عريف,سماعيل,40513597753779033667,96640187790,9591713,98790.89,souscription,BEN AROUS,2017-03-03,100.91,979
عريف,سماعيل,40513597753779033667,96640187790,9591713,60927.6,rachat,BEN AROUS,2015-04-23,101.546,600
عريف,سماعيل,40513597753779033667,96640187790,9591713,94022.682,souscription,BEN AROUS,2014-05-23,108.446,867
عريف,سماعيل,40513597753779033667,96640187790,9591713,25485.635,rachat,BEN AROUS,2017-12-31,104.023,245
عريف,سماعيل,40513597753779033667,96640187790,9591713,23064.51,souscription,BEN AROUS,2015-06-25,109.831,210
عريفي,علي,02349832909569703410,2047082484,98496078,0.0,rachat,MSAKEN,2016-04-29,105.236,0
عريفي,علي,02349832909569703410,2047082484,98496078,104546.376,souscription,MSAKEN,2021-12-04,107.558,972
عريفي,علي,02349832909569703410,2047082484,98496078,74634.56,rachat,MSAKEN,2017-04-23,102.52,728
عريقي,معبود,98608138320659355359,50357936270,25200231,102648.656,souscription,SFAX II,2023-04-02,106.042,968
عريقي,معبود,98608138320659355359,50357936270,25200231,71911.979,souscription,SFAX II,2014-02-21,102.293,703
عريقي,معبود,98608138320659355359,50357936270,25200231,20463.0,rachat,SFAX II,2023-07-29,107.7,190
عريقي,معبود,98608138320659355359,50357936270,25200231,93119.39,souscription,SFAX II,2023-08-22,102.329,910
عماد,عبد الرحيم,87201135383559907252,19085574841,81881583,74494.56,souscription,LAC II,2015-09-25,110.855,672
عماد,عبد الرحيم,87201135383559907252,19085574841,81881583,9193.464,souscription,LAC II,2022-10-07,105.672,87
عماد,عبد الرحيم,87201135383559907252,19085574841,81881583,57358.752,rachat,LAC II,2022-07-24,108.634,528
عماد,عبد الرحيم,87201135383559907252,19085574841,81881583,55782.39,souscription,LAC II,2025-02-20,102.73,543
عمر,مروان,74043524155456407389,11352544174,96694866,0.0,rachat,HRAIRIA,2018-09-23,100.15,0
عمر,مروان,74043524155456407389,11352544174,96694866,0.0,rachat,HRAIRIA,2023-06-01,109.87,0
عمر,مروان,74043524155456407389,11352544174,96694866,41113.089,souscription,HRAIRIA,2020-01-03,100.521,409
عمر,مروان,74043524155456407389,11352544174,96694866,63910.98,souscription,HRAIRIA,2022-10-16,101.446,630
عمر,مروان,74043524155456407389,11352544174,96694866,81498.15,souscription,HRAIRIA,2016-06-14,100.615,810
عنبا,عبد الكريم,22989271210178164285,99858235306,40751338,0.0,rachat,L'AOUINA,2015-03-29,102.81,0
عنبا,عبد الكريم,22989271210178164285,99858235306,40751338,58942.71,souscription,L'AOUINA,2015-03-31,103.59,569
عنبا,عبد الكريم,22989271210178164285,99858235306,40751338,59019.814,rachat,L'AOUINA,2017-09-21,107.114,551
عنبا,عبد الكريم,22989271210178164285,99858235306,40751338,93277.008,souscription,L'AOUINA,2020-04-03,104.688,891
عنور,عبد الرحمن,23450394640676374989,17726618212,2316028,0.0,rachat,JENDOUBA,2014-04-02,107.17,0
عنور,عبد الرحمن,23450394640676374989,17726618212,2316028,747.887,souscription,JENDOUBA,2014-12-26,106.841,7
عنور,عبد الرحمن,23450394640676374989,17726618212,2316028,727.608,rachat,JENDOUBA,2017-03-26,103.944,7
عنور,عبد الرحمن,23450394640676374989,17726618212,2316028,0.0,rachat,JENDOUBA,2022-02-12,109.091,0
عنور,عبد الرحمن,23450394640676374989,17726618212,2316028,0.0,rachat,JENDOUBA,2024-03-19,101.165,0
عيد,بلال,53284659465912120751,59485249787,2732331,0.0,rachat,SOUSSE,2015-01-24,108.825,0
عيد,بلال,53284659465912120751,59485249787,2732331,103890.612,souscription,SOUSSE,2022-08-01,107.436,967
عيد,بلال,53284659465912120751,59485249787,2732331,66481.24,rachat,SOUSSE,2025-06-20,104.86,634
عيد,بلال,53284659465912120751,59485249787,2732331,30978.595,souscription,SOUSSE,2025-12-22,109.465,283
عيد,خالد,71638065740089594055,86915714521,96770020,51252.168,souscription,LAC II,2018-01-15,102.916,498
عيد,خالد,71638065740089594055,86915714521,96770020,30416.84,souscription,LAC II,2019-07-27,107.48,283
عيد,خالد,71638065740089594055,86915714521,96770020,66453.849,souscription,LAC II,2016-02-02,105.987,627
عيد,خالد,71638065740089594055,86915714521,96770020,51711.852,rachat,LAC II,2025-02-24,107.286,482
عيد,خالد,71638065740089594055,86915714521,96770020,16176.93,rachat,LAC II,2020-08-10,105.045,154
فارس,احمد,52599418727822179076,67479781203,71656345,44458.645,souscription,MSAKEN,2020-11-04,109.235,407
فارس,احمد,52599418727822179076,67479781203,71656345,41922.221,rachat,MSAKEN,2021-05-09,103.003,407
فارس,احمد,52599418727822179076,67479781203,71656345,33008.688,souscription,MSAKEN,2020-05-02,100.944,327
